The Da Vinci Code,2006,6.6,2.35,Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
X-Men 2,2003,7.5,2.35,Action|Adventure|Fantasy|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Fast Five,2011,7.3,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sherlock Holmes: A Game of Shadows,2011,7.5,2.35,Action|Adventure|Crime|Mystery|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Clash of the Titans,2010,5.8,2.35,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Total Recall,1990,7.5,1.85,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The 13th Warrior,1999,6.6,2.35,Action|Adventure|History,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Bourne Legacy,2012,6.7,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Batman & Robin,1997,3.7,1.85,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How the Grinch Stole Christmas,2000,6,1.85,Comedy|Family|Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Day After Tomorrow,2004,6.4,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Mission: Impossible II,2000,6.1,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Perfect Storm,2000,6.4,2.35,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Fantastic 4: Rise of the Silver Surfer,2007,5.6,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Life of Pi,2012,8,1.85,Adventure|Drama|Fantasy,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ghost Rider,2007,5.2,2.35,Action|Fantasy|Thriller,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Charlie's Angels: Full Throttle,2003,4.8,2.35,Action|Adventure|Comedy|Crime,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prometheus,2012,7,2.35,Adventure|Mystery|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Elysium,2013,6.6,2.35,Action|Drama|Sci-Fi|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
The Chronicles of Riddick,2004,6.7,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
RoboCop,2014,6.2,2.35,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Knight and Day,2010,6.3,2.35,Action|Comedy|Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Oblivion,2013,7,2.35,Action|Adventure|Mystery|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Star Wars: Episode III - Revenge of the Sith,2005,7.6,2.35,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Monsters, Inc.",2001,8.1,1.85,Adventure|Animation|Comedy|Family|Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Wolverine,2013,6.7,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Star Wars: Episode I - The Phantom Menace,1999,6.5,2.35,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
The Croods,2013,7.3,2.35,Adventure|Animation|Comedy|Family|Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles,2014,5.9,2.35,Action|Adventure|Comedy|Sci-Fi,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gravity,2013,7.8,2.35,Adventure|Drama|Sci-Fi|Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Fantastic Four,2015,4.3,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Night at the Museum,2006,6.4,1.85,Action|Adventure|Comedy|Family|Fantasy,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
San Andreas,2015,6.1,2.35,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Tomorrow Never Dies,1997,6.5,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Patriot,2000,7.1,2.35,Action|Drama|History|War,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Ocean's Twelve,2004,6.4,2.35,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mr. & Mrs. Smith,2005,6.5,2.35,Action|Comedy|Crime|Romance|Thriller,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Insurgent,2015,6.3,2.35,Adventure|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Green Hornet,2011,5.8,2.35,Action|Comedy|Crime|Sci-Fi|Thriller,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
300: Rise of an Empire,2014,6.2,2.35,Action|Drama|Fantasy|War,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Real Steel,2011,7.1,2.35,Action|Drama|Sci-Fi|Sport,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Ender's Game,2013,6.7,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Live Free or Die Hard,2007,7.2,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Lord of the Rings: The Fellowship of the Ring,2001,8.8,2.35,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"I, Robot",2004,7.1,2.35,Action|Mystery|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Kingdom of Heaven,2005,7.2,2.35,Action|Adventure|Drama|History|War,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
The Martian,2015,8.1,2.35,Adventure|Drama|Sci-Fi,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
The Island,2005,6.9,2.35,Action|Adventure|Romance|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Gone in Sixty Seconds,2000,6.5,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gladiator,2000,8.5,2.35,Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Minority Report,2002,7.7,2.35,Action|Mystery|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Harry Potter and the Chamber of Secrets,2002,7.4,2.35,Adventure|Family|Fantasy|Mystery,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Planet of the Apes,2001,5.7,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Terminator 2: Judgment Day,1991,8.5,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Public Enemies,2009,7,2.35,Biography|Crime|Drama|History|Romance,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
American Gangster,2007,7.8,1.85,Biography|Crime|Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
True Lies,1994,7.2,2.35,Action|Comedy|Thriller,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Taking of Pelham 1 2 3,2009,6.4,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Other Guys,2010,6.7,2.35,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Django Unchained,2012,8.5,2.35,Drama|Western,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
The Expendables 2,2012,6.7,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
National Treasure,2004,6.9,2.35,Action|Adventure|Comedy|Family|Mystery,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
The Tourist,2010,6,2.35,Action|Romance|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Blood Diamond,2006,8,2.35,Adventure|Drama|Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Wolf of Wall Street,2013,8.2,2.35,Biography|Comedy|Crime|Drama,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman Forever,1995,5.4,1.85,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Starship Troopers,1997,7.2,1.85,Action|Sci-Fi|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cloud Atlas,2012,7.5,2.35,Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Hercules,2014,6,2.35,Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Expendables 3,2014,6.1,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Green Zone,2010,6.9,2.35,Action|Drama|Thriller|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
The Mummy Returns,2001,6.3,2.35,Action|Adventure|Fantasy|Thriller,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Gangs of New York,2002,7.5,2.35,Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Hawk Down,2001,7.7,2.35,Drama|History|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
The Campaign,2012,6.2,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fifth Element,1997,7.7,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ice Age: Continental Drift,2012,6.6,2.35,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cinderella,2015,7,2.35,Drama|Family|Fantasy|Romance,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
The Lovely Bones,2009,6.7,2.35,Drama|Fantasy|Thriller,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Finding Nemo,2003,8.2,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Return of the King,2003,8.9,2.35,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Two Towers,2002,8.7,2.35,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Lara Croft: Tomb Raider,2001,5.7,2.35,Action|Adventure|Fantasy|Thriller,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Transcendence,2014,6.3,2.35,Drama|Mystery|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
Jurassic Park III,2001,5.9,1.85,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rise of the Planet of the Apes,2011,7.6,2.35,Action|Drama|Sci-Fi|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
A Good Day to Die Hard,2013,5.3,1.85,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Incredibles,2004,8,2.35,Action|Adventure|Animation|Family,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Percy Jackson & the Olympians: The Lightning Thief,2010,5.9,2.35,Adventure|Family|Fantasy,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Men in Black,1997,7.3,1.85,Adventure|Comedy|Family|Mystery|Sci-Fi,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Toy Story 2,1999,7.9,1.85,Adventure|Animation|Comedy|Family|Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Unstoppable,2010,6.8,2.35,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rush Hour 2,2001,6.6,2.35,Action|Comedy|Crime|Thriller,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cloudy with a Chance of Meatballs,2009,7,2.35,Animation|Comedy|Family|Sci-Fi,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Ice Age: Dawn of the Dinosaurs,2009,7,1.85,Action|Adventure|Animation|Comedy|Family,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Secret Life of Walter Mitty,2013,7.3,2.35,Adventure|Comedy|Drama|Fantasy|Romance,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Charlie's Angels,2000,5.5,2.35,Action|Adventure|Comedy|Crime|Thriller,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Departed,2006,8.5,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Tropic Thunder,2008,7,2.35,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Girl with the Dragon Tattoo,2011,7.8,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Die Hard with a Vengeance,1995,7.6,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sherlock Holmes,2009,7.6,1.85,Action|Adventure|Crime|Mystery|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Valkyrie,2008,7.1,1.85,Drama|History|Thriller|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
You Don't Mess with the Zohan,2008,5.5,1.85,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.I. Artificial Intelligence,2001,7.1,1.85,Adventure|Drama|Sci-Fi,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Contact,1997,7.4,2.35,Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Hollow Man,2000,5.7,1.85,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Lara Croft Tomb Raider: The Cradle of Life,2003,5.5,2.35,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spy Game,2001,7,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rio,2011,7,2.35,Adventure|Animation|Comedy|Family|Musical,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Fantastic Four,2015,4.3,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Conan the Barbarian,1982,6.9,2.35,Adventure|Fantasy,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cinderella Man,2005,8,2.35,Biography|Drama|Sport,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Twister,1996,6.3,2.35,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Fast and the Furious,2001,6.7,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cast Away,2000,7.7,1.85,Adventure|Drama|Romance,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Happy Feet,2006,6.5,2.35,Animation|Comedy|Family|Music|Romance,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
The Bourne Supremacy,2004,7.8,2.35,Action|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Air Force One,1997,6.4,2.35,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ocean's Eleven,2001,7.8,2.35,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hotel Transylvania,2012,7.1,1.85,Animation|Comedy|Family|Fantasy,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Enchanted,2007,7.1,2.35,Animation|Comedy|Family|Fantasy|Musical|Romance,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
Safe House,2012,6.8,2.35,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Tower Heist,2011,6.2,2.35,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Holiday,2006,6.9,1.85,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Enemy of the State,1998,7.3,2.35,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Ocean's Thirteen,2007,6.9,2.35,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Divergent,2014,6.7,2.35,Adventure|Mystery|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Enemy at the Gates,2001,7.6,2.35,Drama|History|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Last Action Hero,1993,6.2,2.35,Action|Adventure|Comedy|Fantasy,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Memoirs of a Geisha,2005,7.3,2.35,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Fast and the Furious: Tokyo Drift,2006,6,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Meet Joe Black,1998,7.1,1.85,Drama|Fantasy|Romance,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Scott Pilgrim vs. the World,2010,7.5,1.85,Action|Comedy|Fantasy|Romance,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Dredd,2012,7.1,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Click,2006,6.4,1.85,Comedy|Drama|Fantasy|Romance,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Jumper,2008,6.1,2.35,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Hellboy II: The Golden Army,2008,7,1.85,Action|Adventure|Fantasy|Horror|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Zodiac,2007,7.7,2.35,Crime|Drama|History|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
The 6th Day,2000,5.9,2.35,Action|Mystery|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Bruce Almighty,2003,6.7,1.85,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Expendables,2010,6.5,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mission: Impossible,1996,7.1,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Hunger Games,2012,7.3,2.35,Adventure|Drama|Sci-Fi|Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
The Hangover Part II,2011,6.5,2.35,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman Returns,1992,7,1.85,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over the Hedge,2006,6.8,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Deep Impact,1998,6.1,2.35,Action|Drama|Romance|Sci-Fi|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
RED 2,2013,6.7,2.35,Action|Comedy|Crime|Thriller,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Longest Yard,2005,6.4,2.35,Comedy|Crime|Sport,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Grown Ups 2,2013,5.4,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Smart,2008,6.5,1.85,Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shutter Island,2010,8.1,2.35,Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Robots,2005,6.3,1.85,Adventure|Animation|Comedy|Family|Sci-Fi,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Face/Off,1997,7.3,2.35,Action|Crime|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Road to Perdition,2002,7.7,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Just Go with It,2011,6.4,1.85,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Con Air,1997,6.8,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eagle Eye,2008,6.6,2.35,Action|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Cold Mountain,2003,7.2,2.35,Adventure|Drama|History|Romance|War,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
The Book of Eli,2010,6.9,2.35,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Day the Earth Stood Still,2008,5.5,2.35,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Fury,2014,7.6,2.35,Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Time Machine,2002,5.9,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Swordfish,2001,6.5,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mars Attacks!,1996,6.3,2.35,Action|Comedy|Sci-Fi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Surrogates,2009,6.3,2.35,Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
A Beautiful Mind,2001,8.2,1.85,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Dragon,2002,7.2,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2 Fast 2 Furious,2003,5.9,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Despicable Me 2,2013,7.5,1.85,Animation|Comedy|Family|Sci-Fi,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Independence Day,1996,6.9,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Lost World: Jurassic Park,1997,6.5,1.85,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Madagascar,2005,6.9,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Children of Men,2006,7.9,1.85,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
X-Men,2000,7.4,2.35,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wanted,2008,6.7,2.35,Action|Crime|Fantasy|Thriller,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Rock,1996,7.4,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ice Age: The Meltdown,2006,6.9,1.85,Action|Adventure|Animation|Comedy|Family|Fantasy,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50 First Dates,2004,6.8,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
